ConditionID,DecisionGrade,Drive,Windows,InitialMass_molecules,InjectedMass_molecules,RemainingMass_molecules,DecayLoss_molecules,BoundaryLoss_molecules,MassResidual_molecules,MassResidualFraction,MinAHL_uM,PeakAHL_uM,MeanAHL_uM,PlumeCoverage_H_ge_0p10,WallInteriorRatio,WallMassFraction,MeanH,VarH,MeanR,VarR,MeanL,VarL,WeakFraction_H_lt_0p05,SaturatedFraction_H_gt_0p90,Lag1MeanC,Lag1MeanR,Lag1MeanL,NearProbeWindowEnd_uM,MiddleProbeWindowEnd_uM,FarProbeWindowEnd_uM,MemoryR2Delay1to10,LinearMemorySumPositiveR2,NumericalFailure,C_t37_s,C_t14_s,C_t5_s,C_t1_s,R_t37_s,R_t14_s,R_t5_s,R_t1_s,L_t37_s,L_t14_s,L_t5_s,L_t1_s,CResidual30,RResidual30,LResidual30,Exclusions,EligibleForPromotion
PRI_CROSSSTREAM_OFFAXIS_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,229923233.87804562,9600000000.0,1.4264026479176937e-18,3893312514.7133427,5936610719.164695,8.58306884765625e-06,8.731572610939003e-16,-1.1331682231268802e-08,62.78958497689288,0.10263019994201075,0.03047916666666667,0.7429011199489727,0.0894571736228734,0.017991287484203006,0.012198014784898388,0.01818249006656791,0.011710708352283886,0.07022993396402258,0.010339772525024205,0.9646,0.006054166666666667,0.9999999594526794,0.9999999999568452,0.9999895630289678,0.03191458|8.8521142e-05|2.8238385e-07|9.1540121e-10|4.4006382e-12|1.5428898e-12|1.5740022e-12|1.6493079e-12|1.6784421e-12|1.6900939e-12|1.6953343e-12|1.6983096e-12,0.24249941|0.00072101968|2.2956991e-06|7.4115578e-09|1.3512996e-11|-1.1183761e-11|-1.1560493e-11|-1.2114092e-11|-1.2328083e-11|-1.2413665e-11|-1.2452155e-11|-1.2474009e-11,0.73324197|0.0025176011|8.0383706e-06|2.595547e-08|7.3056925e-11|-1.1577098e-11|-1.2163727e-11|-1.274686e-11|-1.297203e-11|-1.3062082e-11|-1.3102583e-11|-1.3125578e-11,,nan,True,92.91144877521154,160.86786479114835,221.2004708599008,309.22143879925875,181.8223801235813,227.12275342215023,262.4117705668284,309.89713188723766,1696.587041709034,3154.3779138021778,4698.807013134578,7112.963841483753,1.3156629826951843e-12,3.9571143744349854e-20,0.0024462615948662603,NUMERICAL_OR_MASS_BALANCE,False
PRI_CROSSSTREAM_OFFAXIS_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,229923233.87804562,38400000000.0,5.79550639107607e-07,15449930587.433609,23179992646.444344,9.1552734375e-05,2.3699952448962982e-15,-1.133114973563505e-08,62.796491546872915,0.40665575041581414,0.12235,0.7365120553549496,0.08875611220515803,0.07192295084941243,0.045061970623491425,0.0724962543727464,0.04308372467253092,0.11359446409246991,0.016949448293050548,0.8576916666666666,0.024345833333333334,0.608721116007708,0.6082773271790216,0.8509085522434755,4.4331281e-05|1.4141976e-07|0.031870249|0.031958628|0.03195891|0.031958911|8.8662563e-05|2.8284168e-07|9.1688461e-10|4.4036412e-12|1.5410167e-12|1.5720586e-12,0.0003610847|1.1497156e-06|0.24213833|0.2428582|0.24286049|0.2428605|0.00072216939|2.2994153e-06|7.4236174e-09|1.3565407e-11|-1.1169762e-11|-1.1546218e-11,0.0012608134|4.0256954e-06|0.73198117|0.73449473|0.73450275|0.73450278|0.0025216268|8.0513741e-06|2.5997626e-08|7.3207648e-11|-1.1562058e-11|-1.2148705e-11,,nan,True,92.91144877521154,160.86786479114835,221.2004708599008,309.22143879925875,181.8223801235813,227.12275342215023,262.4117705668284,309.89713188723766,1696.587041709034,3154.3779138021778,4698.807013134578,7112.963841483753,1.3156629826951843e-12,3.9571143744349854e-20,0.0024462615948662603,NUMERICAL_OR_MASS_BALANCE,False
PRI_CROSSSTREAM_OFFAXIS_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,ALTERNATING_BINARY,12,229923233.87804562,57600000000.0,1614691.6427216313,23154063708.590347,34674244833.645004,-3.0517578125e-05,5.277125823179743e-16,2.4702786505568304e-07,62.78958497689288,0.6093306545699844,0.18175,0.7357849423297268,0.08867625887737395,0.10710748822998983,0.06329762826663686,0.10792893768599997,0.06017565347892702,0.1280768013085893,0.018893301832263728,0.789475,0.036158333333333334,-0.9999995226741771,-0.9999987214965752,-0.32694261617557413,0.03191458|8.8521142e-05|0.031870531|8.8380636e-05|0.03187053|8.8380634e-05|0.03187053|8.8380634e-05|0.03187053|8.8380634e-05|0.03187053|8.8380634e-05,0.24249941|0.00072101968|0.24214063|0.00071987739|0.24214062|0.00071987737|0.24214062|0.00071987737|0.24214062|0.00071987737|0.24214062|0.00071987737,0.73324197|0.0025176011|0.73198919|0.0025136013|0.73198918|0.0025136013|0.73198918|0.0025136013|0.73198918|0.0025136013|0.73198918|0.0025136013,,nan,False,92.91144877521154,160.86786479114835,221.2004708599008,309.22143879925875,181.8223801235813,227.12275342215023,262.4117705668284,309.89713188723766,1696.587041709034,3154.3779138021778,4698.807013134578,7112.963841483753,1.3156629826951843e-12,3.9571143744349854e-20,0.0024462615948662603,NUMERICAL_OR_MASS_BALANCE,False
PRI_CROSSSTREAM_OFFAXIS_F3p333333,DECISION_GRADE_PHYSICAL_SCREEN,FIXED_RANDOM,64,229923233.87804562,306282950400.0,324029774.90569925,122885784593.94632,183303059265.02682,-0.00079345703125,2.5886580940080335e-15,5.637744027010835e-07,60.457315006385116,0.6061370940741924,0.234428125,0.7342466003170582,0.08850726826582501,0.121659665660071,0.060287974020798996,0.12235694194557002,0.05662814109297022,0.12767918250033666,0.021020324337057764,0.71462578125,0.02388125,0.013488788943052183,-0.001068830925571857,0.8441358300977898,0.03053804|0.020588078|0.010883643|0.021891379|0.016378861|0.017582655|0.022226391|0.028930747|0.020603228|0.0044195681|0.027715047|0.0047618841|0.02872116|0.014375785|0.0025152292|0.020470528|0.024649033|0.030752798|0.015712057|0.003250933|0.009354187|0.00034595312|0.022338732|0.0028016741|0.0023529037|0.023774595|0.0082307712|0.0021454746|0.018515785|0.0055676426|0.0012764712|0.016820265|0.019541868|0.029791129|0.012867961|0.024648474|0.015513009|0.0093305481|0.017885884|0.0046916076|0.028644657|0.015626449|0.010662024|0.013367443|0.004387785|0.0046059927|0.028241723|0.021816286|0.011781389|0.018642818|0.0083693371|0.00086435025|0.014019611|0.024972791|0.020522829|0.022322484|0.010518555|0.01996735|0.0017671986|0.024782671|0.029010004|0.017263799|0.030180495|0.022514027,0.23204098|0.15646696|0.082721161|0.16633912|0.12447376|0.13361138|0.16889458|0.21983885|0.15657963|0.033609539|0.21057537|0.036221116|0.21821997|0.1092655|0.019131622|0.1555313|0.1873053|0.2336858|0.11942109|0.024723257|0.071074588|0.0026426292|0.16972193|0.021320002|0.017880755|0.18063413|0.06257045|0.01631303|0.14067933|0.042329001|0.0097066184|0.12779608|0.14849741|0.22637163|0.097811239|0.18728952|0.11789952|0.070913613|0.13590449|0.035672259|0.21763861|0.11876746|0.081029846|0.10157708|0.033357066|0.035001294|0.21457714|0.16579494|0.089543767|0.14165912|0.063615435|0.0065797305|0.10651712|0.18975529|0.15596277|0.16962914|0.079949986|0.1517205|0.013456845|0.18829224|0.22044489|0.13120801|0.22932644|0.17109906,0.70162624|0.47332106|0.25028316|0.50295641|0.37651444|0.40407905|0.51075246|0.66480551|0.47364467|0.10181949|0.63661362|0.10978943|0.6597268|0.33061235|0.057986999|0.4701959|0.56643831|0.70669032|0.36133419|0.0749046|0.21489209|0.0080876864|0.51307099|0.064686605|0.054083074|0.54607964|0.18940141|0.049401349|0.42529462|0.12815608|0.029402026|0.3863395|0.4490839|0.6845256|0.29599766|0.56631027|0.35666981|0.21453533|0.41093645|0.1080262|0.65796857|0.35933584|0.2451178|0.30717919|0.10097957|0.105855|0.64871279|0.50149506|0.27092081|0.42835859|0.1925061|0.019979145|0.32200913|0.57377632|0.47173798|0.51300417|0.24192425|0.45876066|0.040891326|0.56922391|0.66666453|0.39694743|0.69343388|0.51754995,1|0.99998312|0.014462764|0.2176691|0.23654415|-0.062326203|-0.16095504|-0.4895885|0.0098010159|-0.15872968,2.4784601511272193,False,92.91144877521154,160.86786479114835,221.2004708599008,309.22143879925875,181.8223801235813,227.12275342215023,262.4117705668284,309.89713188723766,1696.587041709034,3154.3779138021778,4698.807013134578,7112.963841483753,1.3156629826951843e-12,3.9571143744349854e-20,0.0024462615948662603,NUMERICAL_OR_MASS_BALANCE,False
PRI_CROSSSTREAM_OFFAXIS_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,7845.734356120137,9600000000.0,1.337594519889567e-19,1832396021.0450308,7767611824.689317,8.58306884765625e-06,8.940689409405046e-16,-1.4887140247366855e-08,46.90309275264238,0.0476104784338285,0.011833333333333333,0.6273749639678491,0.07661173814861648,0.007841804547777659,0.005964960477932468,0.007877871400083569,0.00537538894806322,0.03238883871297928,0.0034000585667936277,0.9867875,0.0037291666666666667,1.0,0.9999999999999997,0.9999999999996907,3.4654907e-08|-4.1898841e-13|-4.394457e-13|-4.577236e-13|-4.7394532e-13|-4.881642e-13|-5.0044792e-13|-5.1087854e-13|-5.1954919e-13|-5.265602e-13|-5.3201554e-13|-5.3601936e-13,2.4979191e-06|2.9232178e-11|3.0651982e-11|3.1926679e-11|3.3058153e-11|3.4049933e-11|3.4906735e-11|3.5634282e-11|3.6239067e-11|3.6728093e-11|3.7108608e-11|3.7387878e-11,4.679459e-05|2.5149421e-10|2.6367854e-10|2.7464308e-10|2.8437634e-10|2.9290794e-10|3.0027841e-10|3.0653698e-10|3.1173954e-10|3.1594628e-10|3.1921959e-10|3.2162196e-10,,nan,True,43.45630627232765,65.93302931721848,84.52619850502242,110.11781910104739,77.51838205634135,97.69389761361435,114.69121173674779,139.40734599475624,1588.3175885425514,3046.108423066732,4590.537599485051,7004.694456007791,1.5119641348328243e-12,1.5292365348369925e-20,0.002275913134882216,NUMERICAL_OR_MASS_BALANCE|KNOWN_DEAD_FLOW_ANCHOR,False
PRI_CROSSSTREAM_OFFAXIS_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,7845.734356120137,38400000000.0,-1.1049026308572952e-18,7329583023.4336815,31070424822.30068,0.0,0.0,-1.501788036461429e-08,46.90309275191699,0.1904418609809617,0.04733333333333333,0.6273745613697814,0.07661169275192646,0.03136721883945662,0.023121915402638374,0.03151142496964281,0.02075683253802948,0.05165769006827485,0.005756944647984936,0.94715,0.014916666666666667,0.6071428572502358,0.6071428583812318,0.8639473295670603,2.543509e-14|7.6360542e-13|3.4654908e-08|3.4654908e-08|3.4654909e-08|3.4654907e-08|-4.3076689e-13|-4.5072595e-13|-4.6857498e-13|-4.8443546e-13|-4.9835658e-13|-5.104005e-13,-1.7740218e-12|-5.3262608e-11|2.4979191e-06|2.4979191e-06|2.497919e-06|2.4979191e-06|3.0053922e-11|3.1438797e-11|3.2683574e-11|3.3789851e-11|3.4760862e-11|3.5600937e-11,-1.5259277e-11|-4.5818269e-10|4.6794589e-05|4.6794589e-05|4.6794589e-05|4.679459e-05|2.5856379e-10|2.7044698e-10|2.8115412e-10|2.9067063e-10|2.9902356e-10|3.0625015e-10,,nan,True,43.45630627232765,65.93302931721848,84.52619850502242,110.11781910104739,77.51838205634135,97.69389761361435,114.69121173674779,139.40734599475624,1588.3175885425514,3046.108423066732,4590.537599485051,7004.694456007791,1.5119641348328243e-12,1.5292365348369925e-20,0.002275913134882216,NUMERICAL_OR_MASS_BALANCE|KNOWN_DEAD_FLOW_ANCHOR,False
PRI_CROSSSTREAM_OFFAXIS_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,ALTERNATING_BINARY,12,7845.734356120137,57600000000.0,3.752793376063549e-06,10994374358.359459,46605633487.37478,0.0001220703125,2.119275970012564e-15,-1.4254262526466556e-08,46.903092753597825,0.28566278267905115,0.071,0.6273745166540611,0.07661168770981132,0.04705082566476556,0.03394494527735144,0.04726712458451398,0.030390511017315904,0.058600930143027204,0.006634037251830544,0.920725,0.022375,-1.0,-1.0,-0.09330168632951463,3.4654907e-08|-4.1898841e-13|3.4654908e-08|-3.9604873e-13|3.4654907e-08|-4.2474781e-13|3.4654906e-08|-4.8272066e-13|3.4654907e-08|-4.2399919e-13|3.4654908e-08|-3.3438231e-13,2.4979191e-06|2.9232178e-11|2.4979191e-06|2.7631751e-11|2.4979191e-06|2.963399e-11|2.4979192e-06|3.3678566e-11|2.4979191e-06|2.958176e-11|2.497919e-06|2.3329493e-11,4.679459e-05|2.5149421e-10|4.6794589e-05|2.3772545e-10|4.679459e-05|2.5495105e-10|4.679459e-05|2.8974722e-10|4.679459e-05|2.545017e-10|4.6794589e-05|2.0071242e-10,,nan,True,43.45630627232765,65.93302931721848,84.52619850502242,110.11781910104739,77.51838205634135,97.69389761361435,114.69121173674779,139.40734599475624,1588.3175885425514,3046.108423066732,4590.537599485051,7004.694456007791,1.5119641348328243e-12,1.5292365348369925e-20,0.002275913134882216,NUMERICAL_OR_MASS_BALANCE|KNOWN_DEAD_FLOW_ANCHOR,False
PRI_CROSSSTREAM_OFFAXIS_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,FIXED_RANDOM,64,7845.734356120137,306282950400.0,11043.671372050405,58461619786.16153,247821327415.90155,-9.1552734375e-05,2.98915535161921e-16,1.2150439904750404e-14,45.157922486291284,0.28481000683476226,0.09822109375,0.627374420416039,0.07661167685807518,0.05664640209357799,0.035203331936857776,0.05691417635225108,0.031112054377246814,0.06000956082864143,0.007580785743402026,0.88557578125,0.01374921875,0.009916350499633849,0.004618285895128663,0.8445076818024315,3.3158093e-08|2.229486e-08|1.1772493e-08|2.3771295e-08|1.7743925e-08|1.9069532e-08|2.4115385e-08|3.1391519e-08|2.2316173e-08|4.7435756e-09|3.0123289e-08|5.094386e-09|3.1216269e-08|1.5545248e-08|2.6916312e-09|2.2251542e-08|2.6741014e-08|3.3365469e-08|1.6992121e-08|3.4875813e-09|1.01617e-08|3.480557e-10|2.4289526e-08|2.9791246e-09|2.5500306e-09|2.5844803e-08|8.8782541e-09|2.3081055e-09|2.0127128e-08|5.9982888e-09|1.3712317e-09|1.8286088e-08|2.1198622e-08|3.2335178e-08|1.3902436e-08|2.6763296e-08|1.6794103e-08|1.0099009e-08|1.9420516e-08|5.0476025e-09|3.1133305e-08|1.6905415e-08|1.1546474e-08|1.4503246e-08|4.7308572e-09|4.9952045e-09|3.0695441e-08|2.3637319e-08|1.274498e-08|2.0236187e-08|9.0443919e-09|9.1466469e-10|1.5241948e-08|2.7112515e-08|2.2240695e-08|2.4210998e-08|1.1370288e-08|2.1680257e-08|1.8614078e-09|2.6942705e-08|3.147002e-08|1.8684724e-08|3.276542e-08|2.4390163e-08,2.3900289e-06|1.6070083e-06|8.4855721e-07|1.7134298e-06|1.2789804e-06|1.3745267e-06|1.7382316e-06|2.2626954e-06|1.6085445e-06|3.4191434e-07|2.1712815e-06|3.6720085e-07|2.2500634e-06|1.1204996e-06|1.9400954e-07|1.6038859e-06|1.9274864e-06|2.4049764e-06|1.2247905e-06|2.51382e-07|7.3245132e-07|2.5075591e-08|1.7507836e-06|2.1473253e-07|1.8380308e-07|1.8628878e-06|6.3994096e-07|1.6636505e-07|1.4507583e-06|4.3235416e-07|9.8832294e-08|1.3180563e-06|1.5279916e-06|2.3307133e-06|1.0020855e-06|1.9290927e-06|1.2105174e-06|7.2793258e-07|1.3998257e-06|3.6382862e-07|2.2440834e-06|1.2185407e-06|8.3226575e-07|1.045392e-06|3.409976e-07|3.6005175e-07|2.2125222e-06|1.7037729e-06|9.1865375e-07|1.4586193e-06|6.5191583e-07|6.5921408e-08|1.0986378e-06|1.9542641e-06|1.603104e-06|1.7451234e-06|8.1956633e-07|1.5627076e-06|1.3416659e-07|1.9420243e-06|2.2683527e-06|1.3467898e-06|2.3617249e-06|1.7580376e-06,4.4773437e-05|3.010478e-05|1.5896395e-05|3.2098419e-05|2.3959679e-05|2.5749606e-05|3.2563041e-05|4.238804e-05|3.0133559e-05|6.4052363e-06|4.0675544e-05|6.8789386e-06|4.2151399e-05|2.0990794e-05|3.6344774e-06|3.0046287e-05|3.6108433e-05|4.5053456e-05|2.2944517e-05|4.7092578e-06|1.3721335e-05|4.6981269e-07|3.2798184e-05|4.0226876e-06|3.4432751e-06|3.4898279e-05|1.1988298e-05|3.1166016e-06|2.7177684e-05|8.0994826e-06|1.8514968e-06|2.469172e-05|2.8624527e-05|4.3662253e-05|1.8772494e-05|3.6138523e-05|2.2677133e-05|1.3636683e-05|2.6223542e-05|6.8157656e-06|4.2039373e-05|2.2827437e-05|1.5591201e-05|1.9583773e-05|6.3880626e-06|6.745012e-06|4.1448123e-05|3.1917511e-05|1.7209544e-05|2.7324947e-05|1.221263e-05|1.2349712e-06|2.0581248e-05|3.6610072e-05|3.003164e-05|3.2692148e-05|1.5353297e-05|2.9274878e-05|2.5134168e-06|3.6380778e-05|4.2494025e-05|2.5229999e-05|4.4243207e-05|3.2934076e-05,0.9969194|0.10511444|-0.3171204|-0.43542216|0.36497462|-0.25567059|-0.38841301|-1.3918953|-0.098928494|-0.34400346,1.4670084620807828,False,43.45630627232765,65.93302931721848,84.52619850502242,110.11781910104739,77.51838205634135,97.69389761361435,114.69121173674779,139.40734599475624,1588.3175885425514,3046.108423066732,4590.537599485051,7004.694456007791,1.5119641348328243e-12,1.5292365348369925e-20,0.002275913134882216,NUMERICAL_OR_MASS_BALANCE|KNOWN_DEAD_FLOW_ANCHOR,False
BND_CENTER_F0p0_ABSORBING,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,440457522.1569248,9600000000.0,9.57047786168133e-08,3984865118.9739237,6055592403.182956,4.57763671875e-05,4.5591913602026935e-15,1.5455316171612333e-19,74.8259997055244,0.10596798303315848,0.0363625,0.04861885309925256,0.0063885906555293265,0.01852903643766445,0.010794886636195489,0.018754234250036046,0.010494009672352459,0.06654881325810613,0.011357389483703594,0.9539208333333333,0.004279166666666666,0.9999998939601135,0.9999999677648214,0.9999322194197872,0.73438239|0.025102027|0.00088819144|3.1439181e-05|1.1127383e-06|3.9382421e-08|1.3938265e-09|4.9330357e-11|1.7459011e-12|6.1790961e-14|2.1869067e-15|7.7399039e-17,0.53129574|0.019012114|0.00067030646|2.369766e-05|8.3848171e-07|2.9673601e-08|1.0501917e-09|3.7168255e-11|1.3154582e-12|4.6556708e-14|1.6477357e-15|5.8316688e-17,0.061419253|0.0023874526|8.4154119e-05|2.9736224e-06|1.0519986e-07|3.7228655e-09|1.3175652e-10|4.6631014e-12|1.6503632e-13|5.8409663e-15|2.0672356e-16|7.3163634e-18,,nan,False,64.59063478455168,148.35365666409243,240.333320799644,384.7797805352796,180.58900318253689,237.54866986553822,288.30564141672806,362.38132700282915,1716.217454704257,3174.0082752671083,4718.437480331997,7132.594347324561,1.7377342790897483e-45,1.844596457651897e-88,0.0024784861183376507,,True
BND_CENTER_F0p0_ABSORBING,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,440457522.1569248,38400000000.0,1.754528766883457,15545163705.967382,23295293814.435005,0.0,0.0,2.8333576481309755e-12,75.01679811721868,0.4122747655021245,0.14694166666666666,0.0478982566304866,0.006294499202427478,0.07382214411516887,0.0396923686301381,0.07444919325247316,0.03856575477698793,0.11060342375244255,0.019232406507523565,0.8188958333333334,0.017266666666666666,0.6228801736410973,0.6182445034140696,0.8383446783148296,0.012777062|0.00045209712|0.72162133|0.74625583|0.74712747|0.74715832|0.025554084|0.00090419281|3.2005523e-05|1.1327824e-06|4.0091826e-08|1.4189338e-09,0.009676649|0.00034118434|0.52163116|0.54029045|0.54094828|0.54097154|0.019353268|0.00068236762|2.4124415e-05|8.5358445e-07|3.0208109e-08|1.0691089e-09,0.0012151432|4.2833852e-05|0.060205623|0.062548782|0.062631371|0.062634289|0.0024302827|8.566757e-05|3.0271651e-06|1.0709466e-07|3.7899246e-09|1.3412987e-10,,nan,False,64.59063478455168,148.35365666409243,240.333320799644,384.7797805352796,180.58900318253689,237.54866986553822,288.30564141672806,362.38132700282915,1716.217454704257,3174.0082752671083,4718.437480331997,7132.594347324561,1.7377342790897483e-45,1.844596457651897e-88,0.0024784861183376507,,True
BND_CENTER_F0p0_ABSORBING,DECISION_GRADE_PHYSICAL_SCREEN,ALTERNATING_BINARY,12,440457522.1569248,57600000000.0,30506340.580125455,23242989028.54244,34766962153.03436,0.0,0.0,3.2410412105968006e-05,74.8259997055244,0.6162131982883476,0.21374583333333333,0.047803928180171214,0.006282181002359651,0.10839839889916766,0.053602462169435344,0.10927414063763002,0.05148000590316448,0.12429407784282806,0.02177117291898932,0.7298166666666667,0.0248,-0.9999475141776132,-0.9998704970768381,-0.5496039870249578,0.73438239|0.025102027|0.72249352|0.024681369|0.72247863|0.024680842|0.72247861|0.024680841|0.72247861|0.024680841|0.72247861|0.024680841,0.53129574|0.019012114|0.5222894|0.018694627|0.52227818|0.01869423|0.52227816|0.018694229|0.52227816|0.018694229|0.52227816|0.018694229,0.061419253|0.0023874526|0.060288263|0.0023475924|0.060286855|0.0023475426|0.060286853|0.0023475425|0.060286853|0.0023475425|0.060286853|0.0023475425,,nan,False,64.59063478455168,148.35365666409243,240.333320799644,384.7797805352796,180.58900318253689,237.54866986553822,288.30564141672806,362.38132700282915,1716.217454704257,3174.0082752671083,4718.437480331997,7132.594347324561,1.7377342790897483e-45,1.844596457651897e-88,0.0024784861183376507,,True
BND_CENTER_F0p0_ABSORBING,DECISION_GRADE_PHYSICAL_SCREEN,FIXED_RANDOM,64,440457522.1569248,306282950400.0,627182581.6669692,122886044697.93533,183210180642.55566,-0.001068115234375,3.482340137033415e-15,1.8094529802321653e-05,72.15066304707287,0.610477594357974,0.2484421875,0.04763560274660624,0.006260198896947577,0.11694243307908568,0.05044104086454642,0.11768651637447543,0.04824710073409148,0.1216530494938326,0.0246088528351965,0.6726859375,0.0195015625,0.04632789659918813,0.032569673690296085,0.8499189505442333,0.70321481|0.4882742|0.26184244|0.50394507|0.38670058|0.41030775|0.51617719|0.6713029|0.48763384|0.11545892|0.63120981|0.12764504|0.65439076|0.34605193|0.067894797|0.46566862|0.5727274|0.71433958|0.37824611|0.085570912|0.21453167|0.01457761|0.50627795|0.079327805|0.055828866|0.54006639|0.20331899|0.055028274|0.42098728|0.13928296|0.033327237|0.38190801|0.45445763|0.68884268|0.31303474|0.5680034|0.3691132|0.22291994|0.41201584|0.11918772|0.65236518|0.37430466|0.25324081|0.31066179|0.10913128|0.10775382|0.64284447|0.51415438|0.28297365|0.43105775|0.20306417|0.02599928|0.31827382|0.57542627|0.48277876|0.52065157|0.2545643|0.46015685|0.054488426|0.56289768|0.67451844|0.41212931|0.69636774|0.53167164,0.50876597|0.35378359|0.18985075|0.36458976|0.28012494|0.29705065|0.37360745|0.48586655|0.35328273|0.084035362|0.45641132|0.093014868|0.47318204|0.25091967|0.04948598|0.33669241|0.4145513|0.51704273|0.27426153|0.062301226|0.15517656|0.01079083|0.36598452|0.057940915|0.040449184|0.39045778|0.14760894|0.040016887|0.30437917|0.10117921|0.024254662|0.27610484|0.32896002|0.49847249|0.22709299|0.41095503|0.26748731|0.16157474|0.29809211|0.086642268|0.47170824|0.27134005|0.18349844|0.2248632|0.079253078|0.078019183|0.46481316|0.3724205|0.20515634|0.3119274|0.14729552|0.019032902|0.2300975|0.41632816|0.34966031|0.37692707|0.18462833|0.33292839|0.039930592|0.4069593|0.48824679|0.29870731|0.50386147|0.38514565,0.058818917|0.041017835|0.022040667|0.042149082|0.032463915|0.034386691|0.043228879|0.056213405|0.040951677|0.0098275144|0.052708446|0.0109015|0.054647326|0.029132615|0.0058026858|0.03887822|0.047968994|0.059826568|0.031842553|0.0072902694|0.017932719|0.0013018611|0.042245002|0.0068204809|0.0046895367|0.045080457|0.017178656|0.0046722396|0.035145278|0.011788542|0.0028361369|0.031876198|0.038068217|0.057652126|0.026391734|0.047513965|0.031022158|0.018745758|0.03446381|0.010108406|0.054474944|0.031488955|0.02127753|0.026019865|0.0092289307|0.0090335636|0.053676045|0.04315293|0.023813991|0.036076471|0.017113888|0.0022502191|0.026564224|0.048135324|0.040508335|0.04363112|0.021446358|0.038492893|0.0047297096|0.046984773|0.056500313|0.034653562|0.058263061|0.044635785,1|0.99999992|0.99879145|0.36171368|0.34749111|0.069807492|0.079413708|-0.76278972|-0.49756377|-0.43010046,3.8572173642336534,False,64.59063478455168,148.35365666409243,240.333320799644,384.7797805352796,180.58900318253689,237.54866986553822,288.30564141672806,362.38132700282915,1716.217454704257,3174.0082752671083,4718.437480331997,7132.594347324561,1.7377342790897483e-45,1.844596457651897e-88,0.0024784861183376507,,True
BND_CENTER_F0p0_ROBIN_LEAKY,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,2489099136.9865746,9600000000.0,4623.513697280304,10148417396.639088,1940677116.8338032,-1.33514404296875e-05,1.104419798232839e-15,1.2295095766177958e-06,75.48039026307009,0.2780905605365867,0.1415625,0.6496062560514505,0.07911173680005414,0.05930127293989952,0.026944782898564928,0.060480420226497994,0.027024647051761826,0.1829862615959979,0.02505769556468981,0.8255625,0.006275,0.9999963217604888,0.997742207727319,0.9953281974932968,1.9981972|0.47310491|0.13183143|0.037650134|0.010788014|0.0030922455|0.00088635111|0.0002540533|7.2817354e-05|2.0870824e-05|5.9819284e-06|1.7145141e-06,1.5925019|0.44500884|0.12656175|0.036141751|0.010338159|0.0029597447|0.00084776456|0.00024289316|6.960222e-05|1.9946628e-05|5.7166012e-06|1.6383958e-06,0.94933479|0.36629794|0.10794308|0.030930239|0.0088444794|0.002530835|0.00072467075|0.00020758501|5.9477828e-05|1.7044086e-05|4.8845691e-06|1.3999037e-06,,nan,False,121.28165710539386,338.3475153278261,584.5060100077928,970.8334928599287,355.01718128088004,493.0365460119827,623.7850710321514,819.9433738218466,1902.8939113491895,3360.6854481675914,4905.114535872499,7319.271436636538,1.169863449026067e-17,3.915625182662239e-33,0.002806952401440413,,True
BND_CENTER_F0p0_ROBIN_LEAKY,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,2489099136.9865746,38400000000.0,2772297.3592066113,34635191205.49744,6251135634.1300745,-0.00014591217041015625,3.568485818709813e-15,0.0007363759372680449,76.28506622086621,0.944440356283989,0.4096916666666667,0.6121194967213568,0.0748883313393273,0.2045589080482483,0.08009739476780643,0.20622522625737616,0.07966662213716208,0.28989055712717454,0.0270271020395555,0.5331708333333334,0.028166666666666666,0.7157440748528892,0.6890659323235294,0.8479363110230286,0.27500363|0.076902347|1.7451669|2.1256926|2.2310591|2.2611254|0.54654597|0.15281257|0.043662159|0.012511286|0.0035861977|0.0010279316,0.25941666|0.073824487|1.3541725|1.7103023|1.8114714|1.8403479|0.51552058|0.14670007|0.041902583|0.011987504|0.0034321789|0.00098312331,0.2146461|0.062994268|0.75273415|1.043153|1.1293669|1.1540825|0.42645961|0.12517743|0.035858565|0.010254777|0.002934667|0.00084035214,,nan,False,121.28165710539386,338.3475153278261,584.5060100077928,970.8334928599287,355.01718128088004,493.0365460119827,623.7850710321514,819.9433738218466,1902.8939113491895,3360.6854481675914,4905.114535872499,7319.271436636538,1.169863449026067e-17,3.915625182662239e-33,0.002806952401440413,,True
